ActorId,obs_date,n_events_Sum_12M,AvgTone_Avg_12M,AvgTone_Max_12M,AvgTone_Min_12M,NumMentions_Sum_12M,NumMentions_Avg_12M,NumSources_Sum_12M,NumSources_Avg_12M,GoldsteinScale_Avg_12M,GoldsteinScale_Max_12M,GoldsteinScale_Min_12M
GRCELI_GREECE,12/31/2014,1,1.707097934,1.707097934,1.707097934,1,1,1,1,5.2,5.2,5.2
GRCELI_GREEK,12/31/2014,2,-5.912068033,-5.899280576,-5.924855491,4,2,2,1,3.4,3.4,3.4
GRCGOV_ATHENS,12/31/2014,16,2.433427792,4.297994269,0.738966159,127,7,31,1,1.1625,4,-0.4
GRCGOV_GREECE,12/31/2014,98,1.03823746,5.747126437,-7.570684524,717,7,347,3,2.622448,8,-10
GRCGOV_GREEK,12/31/2014,91,2.290658863,7.118644068,-6.286249486,1684,18,364,4,2.137362,7.4,-10
GRCGOV_KAROLOS PAPOULIAS,12/31/2014,5,2.154076924,2.618486515,1.50094337,23,4,8,1,2.38,3.4,0.4
GRCGOV_THESSALONIKI,12/31/2014,6,1.090037373,1.382488479,0.881057269,30,5,9,1,0,0,0
GRCGOVENV_GREEK,12/31/2014,2,2.298850575,2.298850575,2.298850575,12,6,2,1,8,8,8
GRCGOVMED_GREECE,12/31/2014,3,1.743688049,1.827243785,1.576576577,5,1,5,1,0.1,0.4,-0.1
GRCGOVMIL_ATHENS,12/31/2014,2,3.155339806,3.155339806,3.155339806,12,6,2,1,2.35,2.8,1.9
GRCGOVMIL_EVANGELOS VENIZELOS,12/31/2014,57,2.3569383,5.747126437,1.308900524,321,5,58,1,2.857894,7,-0.4
GRCGOVMIL_GREECE,12/31/2014,14,1.718831598,2.352011068,1.353383459,27,1,21,1,1.942857,7.4,0
GRCGOVMIL_GREEK,12/31/2014,8,1.731158362,2.352011068,1.353383459,124,15,29,3,-0.125,4,-5
GRCHLH_GREECE,12/31/2014,6,1.578387522,2.219482121,1.321585903,178,29,49,8,2.85,3.4,1.9
GRCHLH_GREEK,12/31/2014,4,1.708548633,2.219482121,1.321585903,302,75,44,11,1,3,-5
GRCJUD_GREECE,12/31/2014,3,2.325462985,4.225352113,1.373626374,6,2,3,1,-5,-5,-5
GRCLEG_ATHENS,12/31/2014,2,1.179941003,1.179941003,1.179941003,20,10,2,1,4,4,4
GRCLEG_GREECE,12/31/2014,6,2.409932332,4,0.832466181,18,3,6,1,2.5,8,-2
GRCLEG_GREEK,12/31/2014,4,1.758732477,2.873563218,0.460829493,21,5,4,1,0.75,7,-4
GRCMED_GREECE,12/31/2014,8,1.369930315,1.950078003,0.586510264,17,2,9,1,-3.5,0,-9
GRCMED_GREEK,12/31/2014,5,2.548805933,4.736842105,1.602564103,21,4,5,1,-1.12,3.4,-5
GRCMIL_CRETE,12/31/2014,1,2.276559865,2.276559865,2.276559865,12,12,1,1,-2,-2,-2
GRCMIL_GREECE,12/31/2014,37,1.318211354,3.933027958,-6.369555547,339,9,260,7,6.167567,7.4,-2
GRCMIL_GREEK,12/31/2014,46,1.200061586,3.405572755,-6.369555547,664,14,212,4,3.267391,7.4,-10
GRCOPP_ATHENS,12/31/2014,1,2.892561983,2.892561983,2.892561983,6,6,1,1,-10,-10,-10
GRCOPP_GREECE,12/31/2014,2,2.904564315,2.904564315,2.904564315,8,4,2,1,-6.5,-6.5,-6.5
GRCPTY_GREEK,12/31/2014,1,2.537313433,2.537313433,2.537313433,6,6,1,1,3,3,3
GRCRAD_GREEK,12/31/2014,1,1.017811705,1.017811705,1.017811705,10,10,1,1,0.4,0.4,0.4
GRCREL_GREECE,12/31/2014,1,2.140077821,2.140077821,2.140077821,2,2,1,1,7.4,7.4,7.4
GRD_GRENADA,12/31/2014,12,3.066328518,4.066985646,1.675977654,35,2,12,1,2.691666,7,-7.2
GRD_GRENADINES,12/31/2014,2,3.159880116,3.353658537,2.966101695,18,9,2,1,0,0,0
GRDGOVMED_BRIAN MC,12/31/2014,8,2.295237718,4.193548387,1.438848921,32,4,8,1,0.4,4,-4.4
GRN_GUARANI,12/31/2014,1,1.827956989,1.827956989,1.827956989,1,1,1,1,3,3,3
GTM_GUATEMALA,12/31/2014,60,2.548071802,4.74779977,1.152882206,248,4,69,1,1.096666,7.4,-10
GTM_GUATEMALA CITY,12/31/2014,1,4.205607477,4.205607477,4.205607477,2,2,1,1,1.9,1.9,1.9
GTM_GUATEMALAN,12/31/2014,2,2.664510686,3.543307087,1.785714286,18,9,2,1,1.4,2.8,0
GTMCOP_GUATEMALA,12/31/2014,1,4.205607477,4.205607477,4.205607477,8,8,1,1,-5,-5,-5
GTMCVL_GUATEMALA,12/31/2014,1,3.260869565,3.260869565,3.260869565,1,1,1,1,1.9,1.9,1.9
GTMGOV_GUATEMALA,12/31/2014,1,2.199074074,2.199074074,2.199074074,1,1,1,1,0,0,0
GUJ_GUJARATI,12/31/2014,2,5.91302434,9.12106136,2.70498732,8,4,2,1,0.5,3,-2
GUN_GUAN,12/31/2014,11,2.35203124,7.029876977,0.539956803,96,8,14,1,1.672727,3,0
GUY_GEORGETOWN,12/31/2014,43,2.810147577,6.109324759,0,275,6,43,1,1.36279,7.4,-9.5
GUY_GUYANA,12/31/2014,25,1.924052386,3.260869565,0.903614458,102,4,26,1,0.012,6.4,-10
GUY_GUYANESE,12/31/2014,4,1.654369896,1.883561644,1.425178147,6,1,4,1,2,3,1
GUY_STABROEK,12/31/2014,9,2.255395021,4.032258065,1.433296582,57,6,9,1,1.433333,5,-10
GUYBUS_GUYANA,12/31/2014,3,2.997275204,2.997275204,2.997275204,10,3,3,1,2.8,2.8,2.8
GUYEDU_GEORGETOWN,12/31/2014,25,2.804096942,4.64344942,1.022494888,80,3,29,1,1.7,7,-5
GUYGOV_GUYANA,12/31/2014,5,2.08922118,2.444348174,1.425178147,31,6,7,1,2.92,3.4,1
GUYJUD_GEORGETOWN,12/31/2014,1,6,6,6,4,4,1,1,3.4,3.4,3.4
GUYMED_GUYANA,12/31/2014,2,1.883561644,1.883561644,1.883561644,3,1,2,1,3,3,3
GUYMED_GUYANESE,12/31/2014,2,1.883561644,1.883561644,1.883561644,7,3,2,1,3,3,3
HAR_HARARI,12/31/2014,1,0.641025641,0.641025641,0.641025641,2,2,1,1,1,1,1
HAW_HAWAIIAN,12/31/2014,21,3.331718833,6.030150754,1.631701632,55,2,23,1,0.595238,6,-5
HAWREL_HAWAIIAN,12/31/2014,2,1.631701632,1.631701632,1.631701632,2,1,2,1,-4.4,-4.4,-4.4
HIN_HINDU,12/31/2014,237,3.038924462,8.288770053,0.483091787,1646,6,254,1,0.791983,10,-10
HIN_HINDUISM,12/31/2014,11,2.011738196,3.894927536,1.329931193,212,19,18,1,-1.854545,3.4,-5
HIN_SADHU,12/31/2014,5,0.679339546,1.587301587,0.080645161,148,29,16,3,-2,-2,-2
HIN105_RASHTRIYA SWAYAMSEVAK SANGH,12/31/2014,3,1.967213115,1.967213115,1.967213115,8,2,3,1,7,7,7
HINAST700_YOGA,12/31/2014,39,4.734129899,10.60606061,1.418106434,305,7,40,1,1.482051,4,-10
HINCHR_HINDU,12/31/2014,1,3.873598369,3.873598369,3.873598369,1,1,1,1,4,4,4
HINCVL_HINDU,12/31/2014,2,3.561391348,3.747534517,3.37524818,3,1,2,1,4.1,5.2,3
HINDEN112_KULA,12/31/2014,1,0,0,0,8,8,1,1,1.9,1.9,1.9
HINGOV_HINDU,12/31/2014,2,1.877934272,1.877934272,1.877934272,10,5,2,1,1.9,1.9,1.9
HINMED_HINDU,12/31/2014,2,1.339563325,1.829268293,0.849858357,9,4,2,1,-1,0,-2
HINMIL_HINDU,12/31/2014,2,2.823920266,2.823920266,2.823920266,4,2,2,1,2.35,2.8,1.9
HINRAD_HINDU,12/31/2014,3,3.534163655,3.78214826,3.038194444,6,2,3,1,-2.866666,3.4,-10
HKGCHRCTHHRI_JOSEPH ZEN,12/31/2014,2,5.183127101,5.416666667,4.949587534,12,6,2,1,3.3,7,-0.4
HKGGOVBUS_JOHN TSANG,12/31/2014,9,3.193404258,3.636363636,0,50,5,9,1,2.044444,2.8,-0.4
HLH_CAREGIVER,12/31/2014,17,2.440684391,6.049149338,-0.738916256,256,15,29,1,0.964705,7.4,-10
HLH_CASEWORKER,12/31/2014,5,1.527010143,1.572327044,1.459034792,30,6,5,1,-3.76,6,-10
HLH_DOCTOR,12/31/2014,1481,2.461241777,14.40677966,-10.87013601,14627,9,2247,1,0.519851,10,-10
HLH_GENERAL PRACTITIONER,12/31/2014,3,3.54294495,5.277044855,1.93452381,20,6,3,1,2,6,0
HLH_HEALTH CARE PROVIDER,12/31/2014,5,3.045303096,4.273504274,2.203389831,55,11,5,1,0.8,7,-5
HLH_HEALTH FACILITY,12/31/2014,6,1.901156801,2.37388724,1.408450704,36,6,6,1,1.116666,2.8,0
HLH_HEALTH PROFESSIONAL,12/31/2014,18,2.591579259,5.23364486,1.643835616,100,5,20,1,1.844444,7,-2
HLH_HOSPITAL,12/31/2014,3160,2.007666711,12.96296296,-6.294964029,34279,10,5659,1,-0.06481,10,-10
HLH_INFIRMARY,12/31/2014,1,0.995024876,0.995024876,0.995024876,4,4,1,1,0,0,0
HLH_MEDICAL ASSOCIATION,12/31/2014,1,2.077151335,2.077151335,2.077151335,10,10,1,1,-2,-2,-2
HLH_MEDICAL INSTITUTION,12/31/2014,15,2.288370516,7.594936709,0,114,7,21,1,1.7,7.4,-10
HLH_MEDICAL PRACTITIONER,12/31/2014,1,2.158273381,2.158273381,2.158273381,10,10,1,1,0,0,0
HLH_MEDICAL SPECIALIST,12/31/2014,1,3.157894737,3.157894737,3.157894737,10,10,1,1,7.4,7.4,7.4
HLH_MEDICO,12/31/2014,3,4.716646794,5.087440382,4.53125,40,13,3,1,0,0,0
HLH_MENTAL INSTITUTION,12/31/2014,3,3.157592909,3.467297084,2.538184559,26,8,3,1,3.9,7,1.9
HLH_MIDWIFE,12/31/2014,17,4.122759361,6.306306306,2.401280683,111,6,17,1,2.811764,7,-5
HLH_NANNY,12/31/2014,8,3.107962629,4.290171607,1.967044948,64,8,10,1,1.75,6.4,-2
HLH_NURSE,12/31/2014,381,2.055245978,7.271339556,0,3508,9,576,1,-1.182414,10,-10
HLH_NURSEMAID,12/31/2014,1,3.829787234,3.829787234,3.829787234,5,5,1,1,0,0,0
HLH_PHARMACEUTICAL FIRM,12/31/2014,1,3.18627451,3.18627451,3.18627451,20,20,1,1,4,4,4
HLH_PHYSICIAN,12/31/2014,117,2.889090203,8.951048951,0,1199,10,191,1,0.689743,7.4,-10
HLH_REGISTERED NURSE,12/31/2014,1,1.214574899,1.214574899,1.214574899,4,4,1,1,-6.5,-6.5,-6.5
HLH_SANATORIUM,12/31/2014,29,3.584659143,6.5,1.243093923,125,4,30,1,2.2,7.4,-2
HLH_SANITARIUM,12/31/2014,2,2.653247941,2.653247941,2.653247941,16,8,2,1,2.8,2.8,2.8
HLH_SOCIAL WORKER,12/31/2014,71,2.149351103,4.744525547,0.904159132,813,11,156,2,0.77183,7,-5
HLH_SURGEON,12/31/2014,110,2.504220767,12.5,-1.356808575,1508,13,249,2,-0.61,7.4,-10
HLH_TRAINED NURSE,12/31/2014,2,3.682719547,3.682719547,3.682719547,10,5,2,1,-2,-2,-2
HLH_WELFARE WORKER,12/31/2014,2,3.496503497,3.496503497,3.496503497,8,4,2,1,3,3,3
HLHAGR_DOCTOR,12/31/2014,2,4.545454545,4.545454545,4.545454545,5,2,2,1,-4,-4,-4
HLHBUS_HOSPITAL,12/31/2014,2,3.520249553,4.025423729,3.015075377,20,10,2,1,-0.8,0.4,-2
HLHCOP_HOSPITAL,12/31/2014,7,2.143853408,3.463587922,0.91519219,23,3,7,1,3.657142,7,-9.2
HLHEDU_HOSPITAL,12/31/2014,15,2.010223391,3.125,1.498127341,82,5,16,1,2.826666,4,-4
HLHEDU_MEDICO,12/31/2014,1,2.363636364,2.363636364,2.363636364,6,6,1,1,0,0,0
HLHELI_DOCTOR,12/31/2014,2,4.216269841,6.349206349,2.083333333,7,3,2,1,-2.5,0,-5
HLHGOV_HOSPITAL,12/31/2014,14,1.73774719,4.545646215,0,122,8,21,1,0.935714,2.8,-2
HLHGOV_SANATORIUM,12/31/2014,1,1.401869159,1.401869159,1.401869159,10,10,1,1,-0.4,-0.4,-0.4
HLHHLH_HOSPITAL,12/31/2014,14,1.439361821,5.928853755,0.970873786,54,3,14,1,-2.657142,2.8,-10
HLHLAB_DOCTOR,12/31/2014,1,3.320802005,3.320802005,3.320802005,5,5,1,1,0.4,0.4,0.4
HLHLAB_HOSPITAL,12/31/2014,13,3.03837438,4.642857143,1.391465677,105,8,13,1,-2.2,5,-10
HLHLEG_SURGEON,12/31/2014,1,7.060333761,7.060333761,7.060333761,7,7,1,1,4,4,4
HLHMED_HOSPITAL,12/31/2014,4,4.125487238,5.2734375,2.97635055,35,8,5,1,0.2,0.4,0
HLHMIL_DOCTOR,12/31/2014,2,2.469683526,2.898550725,2.040816327,26,13,2,1,-4.8,0.4,-10
HLHMIL_HOSPITAL,12/31/2014,23,2.184616997,3.370786517,0.746268657,272,11,68,2,0.87826,8.3,-10
HLHOPP_HOSPITAL,12/31/2014,4,1.783160269,2.108433735,1.320491589,114,28,11,2,-7,-7,-7
HMNCVL_HMONG,12/31/2014,2,2.251184834,2.251184834,2.251184834,12,6,2,1,-6,-5,-7
HND_HONDURAN,12/31/2014,1,1.130742049,1.130742049,1.130742049,10,10,1,1,3,3,3
HND_HONDURAS,12/31/2014,68,2.485290241,4.881704454,0.588235294,337,4,85,1,2.430882,8,-10
HND_SAN PEDRO SULA,12/31/2014,1,1.445086705,1.445086705,1.445086705,24,24,1,1,-10,-10,-10
HNDBUS_HONDURAS,12/31/2014,2,2.925531915,2.925531915,2.925531915,10,5,2,1,6,6,6
HNDCVL_HONDURAS,12/31/2014,1,1.709401709,1.709401709,1.709401709,2,2,1,1,-5,-5,-5
HNDELI_HONDURAS,12/31/2014,1,3.196930946,3.196930946,3.196930946,2,2,1,1,-5,-5,-5
HNDGOV_CARLOS VARGAS,12/31/2014,6,0.986836862,1.094091904,0.818047085,60,10,17,2,3,3,3
HNDGOV_HONDURAS,12/31/2014,1,2.143622722,2.143622722,2.143622722,2,2,1,1,3,3,3
HNI_HANI,12/31/2014,7,1.645323731,4.395604396,1.18694362,42,6,7,1,-3.8,3.4,-5
HRI_CENTER FOR HUMAN RIGHTS,12/31/2014,2,2.746728773,2.764487488,2.728970059,16,8,5,2,0.4,0.4,0.4
HRI_CENTRE FOR HUMAN RIGHTS,12/31/2014,4,1.57106772,2.542372881,0.826446281,110,27,12,3,0.25,5,-2
HRI_HUMAN RIGHTS LEADER,12/31/2014,1,5.118110236,5.118110236,5.118110236,5,5,1,1,-5,-5,-5
HRI_MEDIA RIGHTS GROUP,12/31/2014,7,2.771056127,3.921568627,1.674641148,90,12,16,2,2.428571,7,-2
HRI_RIGHTS ACTIVIST,12/31/2014,100,2.531219638,6.091370558,-1.724137931,736,7,138,1,-0.996,9,-10
HRI_RIGHTS GROUP,12/31/2014,203,1.012650292,7.971014493,-8.958333333,3360,16,456,2,0.674876,9,-10
HRV_CROAT,12/31/2014,36,2.050841056,3.492433062,0,123,3,49,1,-0.641666,7.4,-10
HRV_CROATIA,12/31/2014,357,2.525426672,6.565656566,-0.540540541,1733,4,429,1,1.431092,8.3,-10
HRV_CROATIAN,12/31/2014,77,2.015665411,6.236008954,-2.401372213,461,5,110,1,0.15974,8.3,-10
HRV_DUBROVNIK,12/31/2014,16,1.988301932,4.38957476,-1.727447217,105,6,24,1,1.39375,7,-10
HRV_RAGUSA,12/31/2014,14,2.126016317,4.316546763,0.476190476,61,4,15,1,1.907142,7.4,-10
HRV_ZAGREB,12/31/2014,40,1.839749823,4.511278195,-2.401372213,283,7,57,1,4.41,8.5,-5
HRVBUS_CROATIA,12/31/2014,1,2.802101576,2.802101576,2.802101576,2,2,1,1,-5,-5,-5
HRVBUS_CROATIAN,12/31/2014,1,1.98019802,1.98019802,1.98019802,3,3,1,1,-9.2,-9.2,-9.2
HRVEDU_CROATIA,12/31/2014,2,2.97029703,2.97029703,2.97029703,8,4,2,1,2.8,2.8,2.8
HRVEDU_ZAGREB,12/31/2014,1,7.089552239,7.089552239,7.089552239,10,10,1,1,4,4,4
HRVGOV_CROATIA,12/31/2014,8,2.470118793,4.081632653,1.417322835,23,2,8,1,1.3,7,-6.5
HRVGOV_CROATIAN,12/31/2014,7,2.078381978,4.402515723,0,72,10,9,1,0.985714,7,-4
HRVGOV_KOLINDA GRABAR KITAROVIC,12/31/2014,11,2.564852075,6.097560976,0.914076782,55,5,11,1,-0.545454,6,-9.5
HRVGOV_NEVEN MIMICA,12/31/2014,3,4.12993425,4.635761589,3.11827957,12,4,3,1,7.266666,7.4,7
HRVGOV_ZAGREB,12/31/2014,3,1.850112063,1.904761905,1.740812379,13,4,3,1,-3.2,1.9,-6.5
HRVJUD_RAGUSA,12/31/2014,1,0.94488189,0.94488189,0.94488189,3,3,1,1,-10,-10,-10
HRVLEG_CROAT,12/31/2014,1,2.521008403,2.521008403,2.521008403,5,5,1,1,1,1,1
HRVLEG_CROATIAN,12/31/2014,1,2.564102564,2.564102564,2.564102564,6,6,1,1,4,4,4
HRVMED_CROATIA,12/31/2014,1,3.393843725,3.393843725,3.393843725,4,4,1,1,3,3,3
HRVMIL_CROATIA,12/31/2014,4,2.958223069,3.363914373,1.741149158,8,2,4,1,-2.8,2.8,-10
HRVMIL_CROATIAN,12/31/2014,1,4.580152672,4.580152672,4.580152672,12,12,1,1,2.5,2.5,2.5
HTI_HAITI,12/31/2014,91,2.877917495,6.499429875,0.295857988,341,3,105,1,2.062637,8,-9.5
HTI_HAITIAN,12/31/2014,9,3.188172056,5.392156863,1.754385965,63,7,9,1,-0.555555,4,-5
HTI_PORT AU PRINCE,12/31/2014,7,2.119032596,3.571428571,0.837988827,54,7,7,1,0.371428,6,-4
HTICOP_HAITI,12/31/2014,1,0.837988827,0.837988827,0.837988827,1,1,1,1,-2,-2,-2
HTICVL_HAITI,12/31/2014,1,4.509973981,4.509973981,4.509973981,2,2,1,1,-2,-2,-2
HTIGOV_HAITI,12/31/2014,4,2.79660882,3.13014827,2.222222222,18,4,8,2,3.5,5,1
HUN_BUDAPEST,12/31/2014,694,2.881352248,7.55711775,-16.83848797,5099,7,1006,1,2.876945,10,-10
HUN_HUNGARIAN,12/31/2014,755,2.180937884,7.384615385,-7.62913796,6013,7,1199,1,0.216821,8,-10
HUN_HUNGARY,12/31/2014,2362,2.336114356,8.260869565,-3.347280335,22866,9,3273,1,1.820999,10,-10
HUN_HUNGRAY,12/31/2014,2,3.473945409,3.473945409,3.473945409,2,1,2,1,-4,-4,-4
HUNBUS_BUDAPEST,12/31/2014,13,3.12914212,6.074766355,0.884955752,305,23,13,1,2.523076,8,-2
HUNBUS_HUNGARIAN,12/31/2014,4,1.862391459,2.935779817,1.086956522,30,7,4,1,1.35,6.4,-5
HUNBUS_HUNGARY,12/31/2014,12,2.468353493,4.802259887,0.64516129,72,6,12,1,2.991666,6.4,0
HUNCOP_HUNGARY,12/31/2014,7,0.717996207,1.34529148,0,39,5,7,1,0.142857,7,-5
HUNCVL_HUNGARIAN,12/31/2014,6,1.906384309,3.383458647,0,31,5,6,1,-2,4,-10
HUNCVL_HUNGARY,12/31/2014,10,0.952627386,3.383458647,-3.347280335,25,2,10,1,-2.51,4,-5
HUNELI_HUNGARIAN,12/31/2014,1,4.155495979,4.155495979,4.155495979,6,6,1,1,-2,-2,-2
HUNELI_HUNGARY,12/31/2014,1,2.170767004,2.170767004,2.170767004,1,1,1,1,-2,-2,-2
HUNELI_VIKTOR ORBAN,12/31/2014,12,2.619712375,4.977375566,1.538461538,74,6,15,1,-1.391666,3.5,-10
HUNELIGOV_VIKTOR ORBAN,12/31/2014,45,2.616090944,5.829596413,0,295,6,56,1,0.177777,7,-10
HUNGOV_BUDAPEST,12/31/2014,2,4.526315789,4.526315789,4.526315789,2,1,2,1,2.35,2.8,1.9
HUNGOV_HUNGARIAN,12/31/2014,79,2.386935385,8.260869565,-7.62913796,787,9,92,1,0.331645,7,-10
HUNGOV_HUNGARY,12/31/2014,143,2.619659134,5.829596413,-0.727272727,622,4,180,1,1.661538,8,-7.2
HUNGOV_JANOS MARTONYI,12/31/2014,8,2.584378353,5.263157895,0,88,11,15,1,-0.35,4,-5
HUNGOV_SANDOR PINTER,12/31/2014,1,2.141680395,2.141680395,2.141680395,10,10,1,1,0.4,0.4,0.4
HUNGOV_TIBOR NAVRACSICS,12/31/2014,10,2.505676422,3.358208955,0.71871595,66,6,14,1,3.67,6,0
HUNGOV_ZSOLT SEMJEN,12/31/2014,1,2.613636364,2.613636364,2.613636364,3,3,1,1,-2,-2,-2
HUNGOVBUS_ANDRAS SIMOR,12/31/2014,1,1.894736842,1.894736842,1.894736842,2,2,1,1,0.4,0.4,0.4
HUNGOVELI_FERENC GYURCSANY,12/31/2014,1,1.360544218,1.360544218,1.360544218,10,10,1,1,3.4,3.4,3.4
HUNGOVMIL_HUNGARIAN,12/31/2014,3,2.465753425,2.465753425,2.465753425,18,6,3,1,4.8,7,0.4
HUNGOVMIL_HUNGARY,12/31/2014,1,3.327495622,3.327495622,3.327495622,10,10,1,1,1,1,1
HUNJUD_BUDAPEST,12/31/2014,1,2.89017341,2.89017341,2.89017341,7,7,1,1,-2,-2,-2
HUNJUD_HUNGARIAN,12/31/2014,2,1.359223301,1.359223301,1.359223301,7,3,2,1,0,0,0
HUNJUD_HUNGARY,12/31/2014,1,1.359223301,1.359223301,1.359223301,1,1,1,1,0,0,0
HUNLEG_HUNGARIAN,12/31/2014,5,2.03068203,2.403846154,1.627033792,25,5,5,1,-1.1,3,-6.5
HUNLEG_HUNGARY,12/31/2014,11,2.025479596,3.648424544,-0.647948164,28,2,11,1,0.672727,4,-5
HUNMED_HUNGARIAN,12/31/2014,4,1.359295093,3.23859881,0,18,4,4,1,1.35,4,0
HUNMED_HUNGARY,12/31/2014,7,1.417218376,2.698535081,-0.647948164,11,1,7,1,0.657142,4,-0.4
HUNMIL_HUNGARIAN,12/31/2014,3,3.574483781,3.9408867,2.841677943,10,3,3,1,2.5,2.8,1.9
HUNMIL_HUNGARY,12/31/2014,2,3.9408867,3.9408867,3.9408867,2,1,2,1,2.35,2.8,1.9
HUNOPP_HUNGARY,12/31/2014,2,3.076923077,3.076923077,3.076923077,4,2,2,1,2.35,2.8,1.9
HUNPTY_HUNGARIAN,12/31/2014,1,1.892081289,1.892081289,1.892081289,12,12,1,1,3,3,3
HUNPTY_HUNGARY,12/31/2014,1,4.913294798,4.913294798,4.913294798,1,1,1,1,1,1,1
HUNREB_HUNGARIAN,12/31/2014,1,2.354874042,2.354874042,2.354874042,3,3,1,1,-2,-2,-2
HUNREF_HUNGARY,12/31/2014,5,3.203353317,3.501945525,3.004291845,9,1,5,1,0,0,0
HUT_HUTU,12/31/2014,11,2.141707111,2.25464191,1.923076923,54,4,11,1,-2.727272,4,-10
HUTREB_HUTU,12/31/2014,6,2.977119323,3.07503075,2.487562189,20,3,6,1,4.333333,9,-10
IDG_INDIGENOUS,12/31/2014,78,2.764897051,6.729698669,-5.172413793,613,7,111,1,2.566666,10,-10
IDGCVL_INDIGENOUS,12/31/2014,3,2.081844486,2.333931777,1.577669903,11,3,3,1,-8.833333,-6.5,-10
IDGREB_INDIGENOUS,12/31/2014,5,2.188053166,2.984974973,1.283957195,230,46,24,4,-0.4,-0.4,-0.4
IDN_ACEH,12/31/2014,4,3.637599297,5.092592593,2.372881356,14,3,4,1,2.775,3.4,1.9
IDN_BALI,12/31/2014,150,3.018111166,10.33898305,0.337837838,877,5,281,1,1.81,10,-10
IDN_BANTEN,12/31/2014,1,3.711790393,3.711790393,3.711790393,2,2,1,1,6.4,6.4,6.4
IDN_CENTRAL JAVA,12/31/2014,3,1.638492434,2.298850575,1.144492132,13,4,3,1,2.633333,6,0
IDN_DUTCH EAST INDIES,12/31/2014,1,3.051643192,3.051643192,3.051643192,2,2,1,1,-9.5,-9.5,-9.5
IDN_EAST JAVA,12/31/2014,4,3.526286726,6.060606061,1.136363636,18,4,5,1,2.65,4,1.9
IDN_INDONESIA,12/31/2014,487,2.144421038,7.453416149,-4.454342984,2899,5,760,1,1.291375,10,-10
IDN_INDONESIAN,12/31/2014,119,1.829894715,4.191616766,0,954,8,224,1,0.755462,8,-10
IDN_JAKARTA,12/31/2014,90,2.192110646,5.439330544,0,933,10,143,1,1.673333,7.4,-10
IDN_KALIMANTAN,12/31/2014,2,0.929827856,1.164483261,0.695172451,9,4,3,1,-2,0,-4
IDN_MEDAN,12/31/2014,1,0.552486188,0.552486188,0.552486188,4,4,1,1,3,3,3
IDN_PAPUA,12/31/2014,2,3.065137356,3.639846743,2.490427969,8,4,2,1,-4.5,0,-9
IDN_RIAU,12/31/2014,1,0.209643606,0.209643606,0.209643606,8,8,1,1,2.8,2.8,2.8
IDN_SPICE ISLANDS,12/31/2014,1,2.566295979,2.566295979,2.566295979,10,10,1,1,-2,-2,-2
IDN_SULAWESI,12/31/2014,8,4.224020657,5.540540541,2.41298313,33,4,8,1,2.475,6.4,-2
IDN_SUMATRA,12/31/2014,4,1.439525996,2.372881356,1.023017903,20,5,4,1,-1.425,2.8,-10
IDN_SURABAYA,12/31/2014,56,1.515363167,2.696629213,0.37593985,518,9,135,2,1.098214,7,-10
IDN_TIMOR,12/31/2014,2,0.871992841,0.871992841,0.871992841,9,4,4,2,-8,-8,-8
IDN_WEST JAVA,12/31/2014,1,3.396226415,3.396226415,3.396226415,3,3,1,1,-2,-2,-2
IDNBUS_INDONESIA,12/31/2014,4,4.355457624,5.540540541,1.102654176,13,3,4,1,-2.25,0,-5
IDNBUS_INDONESIAN,12/31/2014,2,1.156860789,1.246105919,1.067615658,16,8,2,1,5.5,8,3
IDNCHR_INDONESIA,12/31/2014,8,3.525925077,4.373522459,1.585365854,17,2,8,1,-0.575,2.8,-5
IDNCOP_ACEH,12/31/2014,1,5.092592593,5.092592593,5.092592593,8,8,1,1,3.4,3.4,3.4
IDNCOP_CENTRAL JAVA,12/31/2014,1,1.144492132,1.144492132,1.144492132,7,7,1,1,1.9,1.9,1.9
IDNCOP_INDONESIA,12/31/2014,4,2.251219902,5.092592593,1.144492132,14,3,4,1,2.5,3.4,1.9
IDNCVL_INDONESIA,12/31/2014,2,3.072983355,3.072983355,3.072983355,2,1,2,1,-2,-2,-2
IDNCVL_INDONESIAN,12/31/2014,3,3.034852763,5.196850394,0.834724541,16,5,3,1,1.1,3.4,-2
IDNCVL_KALIMANTAN,12/31/2014,1,1.101928375,1.101928375,1.101928375,2,2,1,1,-4.4,-4.4,-4.4
IDNEDU_INDONESIA,12/31/2014,4,4.980842912,4.980842912,4.980842912,12,3,4,1,4.225,4.5,3.4
IDNELI_JAKARTA,12/31/2014,1,4.250295159,4.250295159,4.250295159,6,6,1,1,3.4,3.4,3.4
IDNGOV_INDONESIA,12/31/2014,26,1.594988239,2.372881356,0.697674419,108,4,52,2,1.896153,7.4,-5.8
IDNGOV_INDONESIAN,12/31/2014,22,2.29719871,4.191616766,0.664451827,107,4,24,1,-1.068181,3.4,-10
IDNGOV_JAKARTA,12/31/2014,1,0,0,0,6,6,1,1,3.4,3.4,3.4
IDNGOV_SURABAYA,12/31/2014,2,1.223673579,1.252392521,1.194954636,9,4,2,1,3.4,3.4,3.4
IDNGOV_SUSILO BAMBANG YUDHOYONO,12/31/2014,1,0.843881857,0.843881857,0.843881857,10,10,1,1,-2,-2,-2
IDNGOVMED_INDONESIA,12/31/2014,3,1.517524594,1.829268293,1.34589502,8,2,3,1,-1.533333,0.4,-5
